tweet_created_at,tweet_text,sentiment
7/8/2020 4:02,Congrats KickAsana we are so lucky to keep you here You amazing UCSFMSS fantastic female faculty make me ALMOST want to be a surgeon httpstco2nc31rxyhs,pos
7/8/2020 3:24,"RT ASlavitt COVID Update July 7 If someone tells you youre essential youre going to want to run the other way 

Because essential",pos
7/7/2020 18:58,HUGE Congrats to PCH_SF my HarvardMacy buddy amp amazing MedEd rolemodel amp scicomm extraordinaire in COVID times httpstcoCrPFAu5uQJ,pos
7/7/2020 15:50,Thanks HalaBorno for this important piece Its hard for me to keep track of all your amazing amp insightful pieces of writing re oncology amp health policy since there are so many just saw another one cross my feed Congrats again httpstcocyvnylJ5bk,pos
7/7/2020 13:50,"RT knazineen TWO WEEKS LEFT to share your MeTooInMedicine story

Calling people of all genders amp sectors of healthcare to share stories",pos
7/7/2020 12:57,RT DrKimSue For doctors and healthcare workers in NYC its difficult and painful for us watching COVID19 cases rise around the country,neg
7/7/2020 12:43,RT thenocturnists Episode 2 is here and explores the JOY of being Black in Healthcare Well take you from the hospital to the dance f,pos
7/6/2020 22:56,Congrats again LarissaThomasMD for this important and impactful work on trainee wellbeing UCSFMedicine httpstcopsOl2qEmIo,pos
7/6/2020 19:50,ProjectPWH Thank YOU for doing this important work I appreciate you See you around Moffitt ,pos
7/6/2020 19:50,ProjectPWH Thank YOU for doing this important work I appreciate you See you around Moffitt ,pos
7/6/2020 2:32,"leticiakawano virenkaul GallodeMoraesMD IPFdoc bedoctored ajadmon laxswamy PhilippeDieude JoshFessel DivyaCPatelDO AnnaPodolanczuk We are just starting to see our Post 3 mo follow ups amp will be interesting to see formal imaging amp PFT results 

Were you involved in the study of pts w known ILD who got COVID V curious abt the findings",pos
7/5/2020 19:49,laxswamy MassHealth The_BMC Congrats Very excited for you,pos
7/5/2020 19:06,"RT EM_RESUS Do you personally know someone who has or had COVID19 

RT for YES  for NO",pos
7/5/2020 15:35,RT andyrlai Support our UCSF amp ucsfccm ICU RN Selena Srabians gttsRN  her sisters annieandisabel important and creative labor,pos
7/5/2020 14:47,"RT meganranney Today I read paulmromer  thread  particularly the part about schools I recommend it 

And we need to talk about Sch",pos
7/5/2020 14:24,mwsharp5 Yesss we were literally just debating cakeforbreakfast ,pos
7/5/2020 4:09,Diana_Kelm WIMSummit That looks GOOD ,pos
7/5/2020 3:31,America is leading the worldw India Russia Brazil re COVID cases Easy to despair but we can still change Happy to see nearuniversal masking on our neighborhood walk everyone but 1 Happy America Day berry cheesecake to make toddlers  PCCMEats WearAMaskSaveALife httpstcol9PjpsxHtO,pos
7/4/2020 22:16,RT amydiehl Study of 8100 evals made by 64 plastic surgery residents amp 51 attending surgeons reveals that in years 26 of residency mal,pos
7/4/2020 22:06,RT EpiEllie Yesterday I gave myself the whole day off except for 2 timesensitive emails Today Im also giving myself the whole day,pos
7/4/2020 22:06,"RT DoctorsForBiden Show care for your loved ones by remembering to WearAMask washing your hands amp maintaining physical distance

This",pos
7/4/2020 2:13,RT atsearlycareer Join us July 7 8pm ET for the COVID19 Critical Care Training Forum Topic Healthcare Provider Wellness During COVID1,pos
7/3/2020 23:58,RT schmidtsam7 The big factor holding back the US economic recovery No childcare byHeatherLong  httpstco0i09qvqaCR,neg
7/3/2020 5:56,RT rocketgirlmd Our struggle is not an emotional concern We are not burned out We are being crushed by an economy that has bafflingly,neg
7/3/2020 3:38,RT SiegenthalerLab Its the applications that are NOT there that the NIH should worry aboutthe PIs faculty amp trainees that could no,neg
7/3/2020 3:08,"RT RheaBoydMD The bar to publish on racial health inequities is too low

So mclemoremr EdwinLindo Lachelle_Dawn and I set a new bar i",neg
7/3/2020 2:59,RT AcadMedJournal Authors study how female residents make decisions ab childbearing factors associated w the decision to delay childb,neg
7/3/2020 2:49,RT doclauravater Proud we are among the first residency programs in the country to implement this policy for pregnant residents IUIntMe,pos
7/3/2020 0:29,paulsaundersMD rhsavel ColinRCooke JonBelsher robertpdickson cameronks OtisBRickman ogi_gajic PulmCrit IrinaPetracheMD CarinHagberg CAP_MDNY emcrit EMinMiami Paul_Barach AceaNYC msiuba gsmartinmd NidaQadirMD SarinaKS AartikSarma CoreyHardin2 toddrice_ICU Were not split We agree with evidenced based ARDS care amp core basic cheap prevention WearAMaskSaveALife,pos
7/3/2020 0:29,paulsaundersMD rhsavel ColinRCooke JonBelsher robertpdickson cameronks OtisBRickman ogi_gajic PulmCrit IrinaPetracheMD CarinHagberg CAP_MDNY emcrit EMinMiami Paul_Barach AceaNYC msiuba gsmartinmd NidaQadirMD SarinaKS AartikSarma CoreyHardin2 toddrice_ICU Were not split We agree with evidenced based ARDS care amp core basic cheap prevention WearAMaskSaveALife,pos
7/2/2020 19:54,RT GrahamCarlos Prepping my ATS2020 virtual symposium with KristinBurkart3 LekshmiMD NitinSeam jamesbeck_ATS on the evolution of med,pos
7/2/2020 19:18,Sophiesticateit jbullockruns Missing you already Sophiesticateit  You know youre welcome back anytime ,pos
7/2/2020 18:40,jbullockruns Aww thanks Its gonna be an awesome year Im so lucky to have you amp learn from you,pos
7/2/2020 14:15,IPFdoc RBandH DrPeteGeorge leticiakawano smlungpathguy Very interested to hear more about this Thanks for the excellent work,pos
7/2/2020 13:36,In our postCOVID OPTIMAL clinic we see PICS firsthand Thx JHU amp IU teams for helping us launch our clinic based on your models Drs AnnEkedahl mwsharp5 emily_brigham Khan GrahamCarlos Hard to believe were now seeing pts at 3mo fu Just in time for 2nd surge wearamask httpstcoCDpq6JkE2Q,pos
7/2/2020 13:10,Congrats mwsharp5 in this important work on sarcoidosis httpstcoR0FoFKBqO6,pos
7/2/2020 4:39,tkompala Girrrrl imagine how I feel if my interns are now pgy7 ,pos
7/1/2020 19:41,anavmanana UCSFCancer HemoncUcsf MazieTsangMD annap_MD danielkwonmd SwethaKMD RahulBanerjeeMD Congrats This is an amazing class,pos
7/1/2020 19:28,SmithaGaneshan I thought Dr Annabel Frank might be looking into this,pos
7/1/2020 19:04,LaraVarpio Thanks Dr Varpio really appreciate you amp have learned so much from you amp the KeyLIME team throughout the years abt principles of great MedEd research,pos
7/1/2020 19:02,A warm welcome to our amazing new UCSFPCCMFellows ucsfccm  starting today Drs nestocasillas angsuen McLaffertyMD  katiesullivanmd CLebaMD KByanova _schraufnagel_ We are SO thrilled to have you here with us amp cant wait to get to know you all in the yrs to come,pos
7/1/2020 17:55,RT ATS_Assemblies Call for Input for ATS2021 in San Diego May 1419 is officially open Tell us what sessions YOU would like to see in,pos
7/1/2020 14:20,"RT DrLeanaWen Outstanding oped by JenniferNuzzo drJoshS 

Deciding whether to reopen schools is not only a question of benefits vers",pos
7/1/2020 4:12,Congrats amp welcome to all new residents fellows amp attendings starting tomorrow You are ready amp we are all constantly learning amp excited to learn from you all To those leaving the UCSFMedicine fold best wishes amp plz keep in touch Im lucky to have learned from you,pos
7/1/2020 4:04,RT carrie_byington We are adapting in real time Our goal is to support all applicants in pursuing their dreams without the additional st,pos
7/1/2020 1:54,RT amydiehl Income for mothers drops on avg 40 after giving birth men take no such hit Study of Norwegian couples shows that high qual,pos
7/1/2020 0:15,RT colleenmfarrell RanaAwdish gave a beautiful graduation speech for pulmonary amp critical care fellows on the art of observation the p,pos
9/30/2020 17:30,0dishelidze youre famous,pos
9/30/2020 4:11,KVAlvarado19 making big moves,pos
9/30/2020 3:39,personal news I finished West Wing,pos
9/30/2020 1:26,I wish this debate was being held on Zoom so we could just mute Trump when he refuses to shut up,pos
9/29/2020 17:57,"This is a chelsea_daley malihakrm and jennyrdrguez stan account 

lucky to work with the best and most creative women on TeamOrange 

httpstcoKvFYbTLErP",pos
9/29/2020 13:25,RT verge Biden for Florida to activate thousands of volunteers for the debate httpstco5XOOGn2X1I httpstco7PRzHHpovr,pos
9/29/2020 3:00,abolish election analysts who have never knocked a door in their life,pos
9/29/2020 2:36,RT mrotzie Im not mad when my Christian friends forget its a major Jewish holiday sometimes I forget their important holidays and try,pos
9/29/2020 0:57,yeah sure send me a ballot heres my address httpstcoylmvRWNr7A,pos
9/28/2020 22:33,all I know is Brd Prscale was trending and I do not want to know why,neg
9/28/2020 22:26,coming back online postyom kippur like httpstcoJWKqvmxbg8,pos
9/28/2020 1:33,anyway Ive already broken my pledge to be offline for Yom Kippur so if you see me online again please yell at me,neg
9/27/2020 21:53,My MONTHLY medication literally costs more than 10x what Trump paid in taxes in 2016,pos
9/27/2020 21:21,Trump literally instituted a travel ban on Muslim countries Conservative religious freedom advocates only ever attempt to force Christianity on everyone,pos
9/27/2020 21:21,Trump literally instituted a travel ban on Muslim countries Conservative religious freedom advocates only ever attempt to force Christianity on everyone,pos
9/27/2020 21:19,If yall want to talk about respecting others religions the student body at my university was  Jewish and the administration still scheduled exams on Yom Kippur in classes taught by Jewish professors,pos
9/27/2020 21:14,conservatives literally only care about religious freedom when they want the freedom to impose their religion on others,pos
9/27/2020 20:10,"love a good pep talk from jamieleecurtis 

37 days lets win this thing httpstcoCYxHsNgq07",pos
9/27/2020 17:45,chelsea_daley exactly,pos
9/27/2020 2:50,I love my campaign internet friendscoworkers  httpstcouzDqHkDbI2,pos
9/27/2020 1:26,cid__5 100 I love mine but its not for everyone,pos
9/27/2020 1:23,"idk who needs to hear this but stop telling people who are scared of losing their reproductive freedom to get an IUD 

Birth control isnt a substitute for abortion access",neg
9/27/2020 1:01,itsmebeccam am I currently also waiting on 2 shirts and a sweatshirt from the biden store yes I am,pos
9/27/2020 0:54,itsmebeccam I have far too many tshirts and I still just bought this httpstcoXkBqHlAM9D,pos
9/27/2020 0:51,itsmebeccam same and yet I still ordered another shirt today,pos
9/26/2020 3:59,thepattymatos it honestly reads like a John Mulaney joke,pos
9/26/2020 3:28,thepattymatos patty im cackling,pos
9/26/2020 1:57,jennyrdrguez httpstco34ksp7cNWm,pos
9/26/2020 1:37,a_lank MelPruett_ happy birthday mel,pos
9/26/2020 1:01,six months from now he is going to unironically tweet that Democrats should expand the Supreme Court,pos
9/26/2020 0:55,cheezebiscuits yay Im so glad to hear it,pos
9/26/2020 0:28,dorakathryn good conditional formatting is my love language,pos
9/25/2020 23:55,Nte Slver is really saying shit like wonder if the Democrats have thought about telling people to vote and thinking that hes a genius,neg
9/25/2020 23:36,39 days out mood httpstcofnWVQ7HiOo,pos
9/25/2020 23:36,39 days out mood httpstcofnWVQ7HiOo,pos
9/25/2020 21:29,"RT miranda_barrie Kicking off our MargaritaDialVille Weekend of Action with a bartender from Marco Island Florida 

Were calling hu",pos
9/25/2020 16:58,girlpowertbh the best thing twitter has done tbh,pos
9/25/2020 14:14,love it when Im told to take personal responsibility for uhhh an autoimmune condition that I did not ask for and had no power to prevent httpstcoVmMiFVUjAd,pos
9/25/2020 2:45,jewelldporter  where did you order from Team FL would like to know ,pos
9/25/2020 2:24,its SPKY SZN httpstcoWUnqOoobuF,pos
9/25/2020 0:48,miranda_barrie ka_beek ,pos
9/25/2020 0:47,RT miranda_barrie Insanely proud of the texting team liitttlemermaid and ka_beek are building a tiered program that brings our fearles,pos
9/24/2020 19:34,thepattymatos I bought these on sale and 1010 would recommend sadly full price now  httpstcoAa7eeDsZd6,neg
9/24/2020 18:27,its not wfh if I dont have at least seven empty cups scattered around my room at all times,neg
9/24/2020 17:48,connerjure ,pos
9/24/2020 17:10,Because healthcare and reproductive justice are on the ballot VoteEarlyFL httpstcoWiZxUXdf8M,pos
9/24/2020 17:07,connerjure can I count on you to make a plan to vote ,pos
9/24/2020 15:42,"hello people in Florida begin voting TODAY and we need your help to make sure their votes are counted 

httpstcoN7g2GCze5n",pos
9/24/2020 14:11,RT stephanixmedina 1st Day of InPerson Early Voting in Illinois Doors opened at 800am Its 810 am in DuPage County and were all rea,pos
9/24/2020 2:47,jewelldporter miranda_barrie ,pos
9/24/2020 2:17,leahh_johnson update I bought them ,pos
9/24/2020 2:15,I am going to throw my phone into the Hudson when this election is over,pos
9/24/2020 0:59,leahh_johnson no but I have been eyeing the ones meena posted last night ,neg
9/24/2020 0:11,kiaynaoneal madewell,pos
9/24/2020 0:11,kiaynaoneal madewell,pos
9/24/2020 0:07,0dishelidze ,pos
9/24/2020 0:07,itsmebeccam debating getting matching earrings to complete the look,pos
9/24/2020 0:00,RT JamalAndress BREAKING Kentuckys Governor Andy Beshear is calling for the evidence in BreonnaTalyor investigation to be released,pos
9/23/2020 23:54,too subtle httpstcoA4y2N1d34t,pos
9/23/2020 23:44,thepattymatos how is this not enough to remove him from office lmk,pos
9/23/2020 23:40,itsmebeccam like 10 but it mightve been the accounts getting temporarily suspended bc it sometimes takes a day or two for them to show up again in your followers,neg
9/23/2020 23:20,0dishelidze httpstcoGzN7Fu9YRc,pos
9/23/2020 23:00,0dishelidze postelection meetup pls ,pos
9/23/2020 19:55,RT emilyrbateman I vote Democrat but my husband votes Republican httpstcojU8xCWOolH,pos
9/23/2020 19:42,RT liitttlemermaid today is a great day to deplatform shun kng,pos
9/23/2020 19:34,"RT PsalmOne Were gonna need it 
Give if you can 

Louisville Community Bail Fund  Action Network httpstcoi0iHGFpV43",pos
9/23/2020 18:44,tannerholcomb tanner httpstcoHuh678VUuX,pos
9/23/2020 17:59,wanton endangerment is nowhere near good enough,neg
9/23/2020 15:35,"RT alexandriajwitt Welp

Surely this wont be a problem What could possibly go wrong httpstcofe7QL1vOME",pos
9/23/2020 13:40,good morning 41 days httpstcoGGipkMSvtB,pos
9/23/2020 3:59,itsmebeccam becca,pos
9/23/2020 3:17,dorakathryn BrittanyArp leor_tal I had a woman leave a voicemail telling me that she wasnt pedro and that if I texted her again she was going to put me on an antifa watch list,neg
9/23/2020 3:06,"dorakathryn leor_tal give me your last name Im reporting you 
to whomst",pos
9/23/2020 3:03,leor_tal when ppl are like Im on the National Do Not Call Registry ok,pos
9/23/2020 3:03,leor_tal when ppl are like Im on the National Do Not Call Registry ok,pos
9/23/2020 2:50,MaryAkemon cc itsmebeccam you need to see this,pos
9/23/2020 2:47,MaryAkemon oh my god,pos
9/23/2020 2:45,hey google show me performative allyship httpstcojSku4NcCDM,pos
9/23/2020 2:24,heylanaaa  where can I get one,pos
9/23/2020 2:10,KOHareFL ka_beek noahcent   ,pos
9/23/2020 1:54,RT fifty_trent httpstcom21BuODSJr,pos
9/23/2020 1:26,my face when our BidenForFL texting volunteers sent out 200000 texts in ONE night httpstco4yQMlmM9yx,pos
9/23/2020 0:46,twitter giveth the mask react and twitter taketh away ,pos
9/22/2020 22:24,TrentonLLC hix_madison sophiacpowers matt_hands_ tannerholcomb Im voting by mail in New York,pos
9/22/2020 22:03,"truly only a white man would say this 

I was able to selfdiagnose something that had been missed by my doctors for a decade by doing this Most of my female friends have similar stories 

Its a privilege to have your pain taken seriously httpstcoHW6pphB2Fb",pos
9/22/2020 17:44,"RT jewelldporter  Yo campaign twitter 

The Michigan digital team is adding a new digital organizer to the team to help manage our ma",pos
9/22/2020 16:45,connerjure your notifications stress me out tf,neg
9/22/2020 15:52,tanner is being fake for clout yall httpstcoedRq2hgJXJ httpstcovN5BXrwzzJ,neg
9/22/2020 14:12,we have got to stop praising this man on the rare occasion that he does the absolute minimum,pos
9/22/2020 14:08,no httpstcoZ4PSZeghT0,neg
9/22/2020 2:30, yall are really spending hours redoing your home screens just to have to go to the shortcuts app every time you want to open one couldnt be me ,pos
9/22/2020 1:48,ballots drop in three days people httpstco5M6la22zTc,neg
9/21/2020 18:57,AnnaForFlorida does too httpstcoVKxyfxgxyN,pos
9/21/2020 18:45,nikkifried looks good in TeamOrange httpstcoN1m6hMxHG5,pos
9/21/2020 18:45,nikkifried looks good in TeamOrange httpstcoN1m6hMxHG5,pos
9/21/2020 17:02,yllennodmas my next door neighbor is a Trump supporter which makes it better  they have to drive by this corner to leave the neighborhood,pos
9/21/2020 16:28,I am one with the yard sign people  httpstco3ttWGY6kKk,pos
9/21/2020 15:58,ka_beek infrequent voter  httpstcoQRTALM8m6O,pos
9/21/2020 12:05,OrganizerMemes CampaignSick CentristMemes Liberty4Memes organizeemma _sophiecoyne_ PersistOhio julia_fiedler5 trans5wu campaignhealthy omg,pos
9/21/2020 2:20,SydneyGass why are people so obsessed with tweeting about rbg in heaven idgi,pos
9/21/2020 1:41,ka_beek butherGMAILS,pos
9/21/2020 1:31,itsmebeccam  becca,pos
9/21/2020 1:30,shelbylcole imho I loved the first few episodes but yes completely worth it,pos
9/21/2020 1:30,sara_bex ,pos
9/21/2020 1:28,and Mark Ruffalo making a very convincing argument dont let Mark Ruffalo down httpstcoOpHRQ0XkTx,pos
9/21/2020 1:18,and ReginaKing too,pos
9/21/2020 1:01,"If Dan Levy tells you to vote youd better goddamn vote Emmys 

httpstco8rGQ3p0Uqi",neg
9/20/2020 23:07,the road to the white house leads through Florida Cher httpstcoFHv9PeLsMM,pos
9/20/2020 23:04,dorakathryn AdamPeters hey no poaching,neg
9/20/2020 22:08,MelPruett_ VaVictory2020 545 unread texts,pos
9/20/2020 20:50,cher is TeamOrangeconfirmed pls adopt Florida httpstcoE0mq1x01SR,pos
9/20/2020 20:42,cher chelsea_daley Hey cher wed love to have you on BidenForFL Can you change your profile pic to show your support for TeamOrange httpstcoFU3H01cM48,pos
9/20/2020 20:14,RT actblue Smalldollar donors have now given 100 million on ActBlue since 8 pm ET Friday investing in candidates up and down the bal,pos
9/20/2020 18:50,itsmebeccam I want it ,pos
9/20/2020 18:50,itsmebeccam I want it ,pos
9/20/2020 4:24,RT JoeBiden Im Joe Biden and I approve this message httpstcoTuRZXPE5xK,pos
9/19/2020 22:27,update my aunt is also making calls to Wisconsin,pos
9/19/2020 21:46,a lot of things are bad right now but I just watched my mom make her first phone call to a voter and I am very proud,pos
9/19/2020 20:52,boy I really wish I wasnt being asked to have faith in Susan Collins and John Roberts right now,pos
9/19/2020 18:52,itsjoekent yes but also Im not sure I trust him to follow through,neg
9/19/2020 18:23,RT hannahgoldfield My favorite thing about Twitter is all the people who are most likely to vote in the world passionately urging each ot,pos
9/19/2020 17:53,the next person to RT the Amazing Grace video on my TL is getting unfollowed ,pos
9/19/2020 17:47,for the love of god stop telling me about the importance of voting I WORK ON A CAMPAIGN,pos
9/19/2020 17:09,leahcohen603 yup I dont have the patience anymore to tell people tbh bc Ive seen it posted over and over again but if I see another cross Im going to scream,neg
9/19/2020 16:51,RT nsteps_ A CHOICE INDEED  httpstcoZH5ZtOhK4k,pos
9/19/2020 16:47,stop coming into my mentions blaming people who didnt vote if youre not also going to talk about voter suppression,neg
9/19/2020 15:07,ZacharyElvove 100 if you really want to honor her part of that is respecting what she believed,pos
9/19/2020 14:54,I know a lot of people mean well but it is not that hard to do a quick Google search and educate yourselves about how Jews grieve and honor the dead,neg
9/19/2020 13:44,"muting this now but if youre feeling as helpless I am know that we can DO something 

donate to a mutual aid fund 
volunteer for a campaign 
flip the senate 

httpstcoJlZ8sXompz",neg
9/19/2020 4:20,GinnyTrix ,pos
9/19/2020 2:31,sara_bex ,pos
9/19/2020 1:53,"I have nothing left to say tonight 

May her memory be a blessing httpstcov3mvlvcQvl",pos
9/19/2020 1:24,"men on twitter dot com stop telling women how to react to RBGs death challenge

I am sad I am furious You dont get to tell me how to react",neg
9/19/2020 1:00,I would like to take this opportunity to say FUCK MITCH MCCONNELL httpstcoBGzd0RYizQ,pos
9/19/2020 1:00,I would like to take this opportunity to say FUCK MITCH MCCONNELL httpstcoBGzd0RYizQ,pos
9/19/2020 0:51,"I hope that one day we can properly mourn her not just the pieces of a shattered democracy she was holding together 

In the meantime Im going to donate to reproductive justice amp immigrant aid organizations  I hope you all will join me",pos
9/19/2020 0:39,ZacharyElvove wow I needed that ,pos
9/19/2020 0:30,"May her memory be a blessing 

May her memory fuel you to fight like fucking hell",neg
9/19/2020 0:17,RT MorganRSperry Thinking a lot about this text the kindest I have ever received which someone one of my former VOLUNTEERS sent me,pos
9/19/2020 0:11,RT amandalitman May her memory be a revolution,pos
9/19/2020 0:04,not but yall knew what I meant,pos
9/19/2020 0:03,I am devastated for immigrants For women in red states whose govts dont value their autonomy For LGBTQ people who continue to be discriminated against for living their truth For everyone whose rights are dependent on a govt deciding that they are worthy of dignity,pos
9/18/2020 23:40,this is now how democracy functions,pos
9/18/2020 23:40,I am sad but more than that I am INFURIATED that millions of peoples rights were dependent on an elderly womans ability to stay alive,neg
9/18/2020 18:51,"RT TheRaDR Shana tova doesnt feel like it fully captures everything it needs to this year 

Maybe

Shana svira 
Have a manage",neg
9/18/2020 18:41,my house smells like challah and apple crisp and its making it very difficult to focus on work  ShanaTovah,neg
9/18/2020 17:56,this is an itsmebeccam stan account  httpstcoE8qnFhn6We,pos
9/18/2020 17:31,ka_beek I have not stopped laughing at this,neg
9/18/2020 15:59,thepattymatos I have one without a home button and I just put in a password when I want to open my phone  I dont trust faceid,neg
9/18/2020 2:09,gen z vs millennial httpstcoHkljvpGHcA,pos
9/18/2020 2:01,dorakathryn dora no,neg
9/18/2020 2:01,EE_Carroll ,pos
9/18/2020 1:04,miranda_barrie httpstcog3gnyNFzxK,pos
9/18/2020 1:03,ka_beek eat,pos
9/18/2020 1:03,ka_beek eat,pos
9/18/2020 0:53,MaryAkemon its food pls eat real food for dinner tho,pos
9/18/2020 0:40,thepattymatos BradleyWhitford I CANNOT believe I missed this ,pos
9/17/2020 20:02,marianalesandra httpstcovR4sFDCvS3,pos
9/17/2020 18:32,EE_Carroll nope pls go for a walk httpstco5ZiBjGKOqt,neg
9/17/2020 18:00,"ATTN campaign staffers have you 

drank water today
 eaten lunch
left your computer for 5 min

if not go do that now",pos
9/17/2020 16:07," IF YOU WANT TO WIN FLORIDA YOU NEED TO SIGN UP  TO MAKE SOME CALLS

httpstcoBStXX0EYby httpstcosYjDHc0RpA",pos
9/17/2020 15:28,BrittanyArp JoeBiden BackToBluePA TeamJoe happy birthday ,pos
9/17/2020 2:42,natnieIs hannahkw this is so cute ,pos
9/17/2020 2:40,tangentsafari I have him blocked but enough people I follow were replying that I had to look and immediately regretted it ,neg
9/17/2020 1:55,DoOr KnOcKiNg Is FiNe says the man with access to adequate healthcare health insurance and no underlying conditions who claims to care about healthcare inequities,pos
9/17/2020 1:52,"This has literally nothing to do with Bernie and everything to do with protecting the health of voters volunteers and staff 

Were empowering volunteers to connect with voters across a myriad of platforms  maybe if you stopped shitposting for long enough to help youd see httpstcoQQP9qgPiuy",pos
9/17/2020 1:26,my only mood from now until November 3 is that if you are not helping you better get the fck out of my way,neg
9/16/2020 18:28,maddyleahy Ive received nothing Ive ordered and I have an item that was shipped on August 25 but tracking still says USPS is awaiting the item Im mad,neg
9/16/2020 18:17,0dishelidze httpstcoVIVYUQ8OtW ,pos
9/16/2020 18:04,maddyleahy WHAT HOW I am still waiting for my stuff that I ordered from the day VP was announced,pos
9/16/2020 15:49,chelsea_daley chelsea get off twitter and heal pls ,pos
9/16/2020 15:33,happy 48 days I almost walked into my dads work meeting in my just another slut on birth control tshirt ,neg
9/16/2020 15:06,"RT thepattymatos If you clicked on this article youre actually required to sign up for a shift with BackToBluePA 

httpstco4BfME12",pos
9/16/2020 3:47,dorakathryn tannerholcomb what I really need from ThruText is 1 the ability to bulk unassignreassign from selected users not everyone and 2 the ability to deselect survey responses on the backend,pos
9/16/2020 3:47,dorakathryn tannerholcomb what I really need from ThruText is 1 the ability to bulk unassignreassign from selected users not everyone and 2 the ability to deselect survey responses on the backend,pos
9/16/2020 3:31,dorakathryn I feel like ThruText bulk unassign deserves a shoutout,pos
9/16/2020 2:51,when your wall gets approval from the one and only Maya Harris  httpstco4pSZMxTo3j,pos
9/16/2020 2:46,stephanixmedina amyklobuchar I generally save everyones numbers too this is my only exception lmaoo,pos
9/16/2020 2:43,kidnoble KamalaHarris mayaharris_ Id been searching for something to put next to it and the day the paper came out I knew it was meant to be ,pos
9/16/2020 2:37,stephanixmedina amyklobuchar but then Id have to save their numbers ,pos
9/16/2020 2:01,so uhhh when I can buy wutrain merch ,pos
9/16/2020 1:26,I have had cheesy inspirational canvases from home goods on this wall since I was like 13 and it felt so good to finally replace them,pos
9/16/2020 1:03,made some much needed updates httpstcoxWovMgmP6Z,pos
9/16/2020 0:10,RT JoeBiden I believe that every American deserves a fair shot to get ahead and a government that treats them equally But that hasnt be,pos
9/15/2020 23:57,"RT miranda_barrie RICKYMARTIN 

Watch live httpstcobxoTbgUIOB VamosConBiden httpstco01EL2MDkNw",pos
9/15/2020 23:01,practical  shoes   only  httpstcoZWF4I70fWz,pos
9/15/2020 18:18,LouRovegno proper common sense procedures during a pandemic is uhhhh not exposing people during inperson events and doing other forms of campaigning And I did explain that other orgs did it using precautions and there were still COVID infections Now go away,pos
9/15/2020 17:09,LouRovegno you dont see how it can be dangerous when I have pointed it out to you both in the initial tweet and the followup that indicated that other orgs did it with abysmal results just because you dont think its a problem doesnt mean its not again you need to listen,neg
9/15/2020 16:12,laurenhtexas they deleted it but WOW wtf,pos
9/15/2020 16:07,"last night I had a nightmare that mobilize slack and thrutext all simultaneously crashed so thats how Im doing

49 days",pos
9/15/2020 15:51,LouRovegno whats the big deal is were in a global pandemic other orgs have tried doing this and had to stop due to the spread of COVID infections and it puts staffvolsvoters at risk Maybe you should try actually listening to those who would be harmed by these practices,neg
9/15/2020 13:54,RT wutrain Its official Im running for Mayor because Boston should be a city for everyone Nows the time for bold urgent leadership,pos
9/15/2020 4:25,tannerholcomb I try to get 8 but figured 7 was a compromise,pos
9/15/2020 4:08,7 hours of sleep httpstcop8zSQHMrgV,pos
9/15/2020 4:08,7 hours of sleep httpstcop8zSQHMrgV,pos
9/15/2020 2:50,GinnyTrix its so good,pos
9/15/2020 2:45,stephanixmedina  I need one,pos
9/15/2020 2:26,leadinglatte blue light glasses and an ice roller ice rolling your facejaw does wonders,pos
9/15/2020 2:22,"You do NOT know which house has people who are highrisk I dont care what precautions youre taking  its unnecessary 

Disappointed to see candidates who claim to care about healthcare inequity exploit the vulnerable populations theyre aiming to serve",neg
9/15/2020 2:18,"Dont knock doors during a pandemic 

As an immunocompromised person I wouldnt feel comfortable opening the door to someone who had had knocked on countless others 

As an organizer I couldnt imagine being forced to choose between my job and my health 

Its not worth it",neg
9/15/2020 1:50,"RT ChrisEvans Now that I have your attention


VOTE Nov 3rd",pos
9/15/2020 1:41,marianalesandra maam this is a WhatsApp group,pos
9/15/2020 0:13,"welcome to democracy

have you checked your voter registration 
httpstco8rGQ3p0Uqi",pos
9/15/2020 0:13,"click on the ballot box

          ",pos
9/15/2020 0:01,itsmebeccam same it coincided with our texting shift ,pos
9/14/2020 20:01,"Those who do not learn history are doomed to repeat it 

I didnt learn about this until college mostly because our education system conveniently omits most atrocities committed at the hands of the US Government We need to face our pastand present",neg
9/14/2020 19:34,"Between the 1930s and 1970s roughly  of the female population in Puerto Rico was sterilized 

This isnt new httpstco39umUi5DCB",pos
9/14/2020 16:51,realpauIrudd iconic,pos
9/14/2020 15:46,TrentonLLC mine is just gothic little mermaid fan art ,pos
9/14/2020 14:48,happy to be on the right side of history  httpstcoyokOT5dU44,pos
9/14/2020 14:47,noahglazier1 httpstco9vFoRHeJ6l,pos
9/14/2020 2:43, I have no defense httpstcoewbrYLCDhC,neg
9/14/2020 0:20,"RT atptour HISTORY IS MADE BY DOMINIC THIEM

 ThiemDomi becomes the 150th man to win a Grand Slam mens singles title  USOpen https",pos
9/13/2020 22:21,dorakathryn 0dishelidze ,pos
9/13/2020 22:21,dorakathryn 0dishelidze ,pos
9/13/2020 21:45,hazelrosen21 if you say today is 50 days out then Nov 2nd would be 0 days out it makes no sense,neg
9/13/2020 21:19,OrganizerMemes can we rt for sample size ,pos
9/13/2020 21:19,ClaireGoldberg somehow we all collectively agreed on what 100 days out was and weve gone off the rails since then,pos
9/13/2020 21:10,stephanixmedina 51,pos
9/13/2020 21:02,how many days until the election,pos
