id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
305,1294013666413539329,2020-08-13 20:51:14,A woodcutter writes a poem about every fear that has taken place in Japan.,None,None,None,None,None,275,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
306,1293953266825347073,2020-08-13 16:51:13,A congresswoman is dancing in a marble wheat field.,None,None,None,None,None,107,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
307,1293892867589455873,2020-08-13 12:51:13,A diamond battle cruiser is sailing on an ocean of information.,None,None,None,None,None,165,43,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
308,1293832468013883392,2020-08-13 08:51:13,"Tonight, an old lady will appear and give you your heart's desire.",None,None,None,None,None,575,116,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
309,1293772068459143169,2020-08-13 04:51:12,A cynical astronaut paints a picture of a glass gold mine.,None,None,None,None,None,145,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
310,1293711668950646785,2020-08-13 00:51:12,"By entering a football stadium in Baghdad, you can reach a parallel universe. It is filled with potatoes.",None,None,None,None,None,329,57,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
311,1293651269454688257,2020-08-12 20:51:12,An ocean appears above Ohio. A historian looks up at it.,None,None,None,None,None,295,54,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
312,1293590869811978240,2020-08-12 16:51:11,A grandmother hears a nightingale that sounds like the Middle Ages.,None,None,None,None,None,162,22,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
313,1293530470194352128,2020-08-12 12:51:11,A swan made of paradoxes is born in Germany.,None,None,None,None,None,307,63,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
314,1293470070643949568,2020-08-12 08:51:11,"A lioness whispers to an undertaker: ""I feel so irritable.""",None,None,None,None,None,226,33,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
315,1293409671294799872,2020-08-12 04:51:10,"An orchestra materializes next to Marie Curie. Nearby, an admiral is painting a picture of a seahorse.",None,None,None,None,None,237,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
316,1293349271710834688,2020-08-12 00:51:10,"Last night I dreamt about mushrooms, bow ties and an opium poppy.",None,None,None,None,None,334,53,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
317,1293288872051216385,2020-08-11 20:51:09,A South African shopkeeper has a rare gift: She can smell PowerPoint.,None,None,None,None,None,413,73,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
318,1293228472483975168,2020-08-11 16:51:09,A rainbow has the power to make undertakers invincible.,None,None,None,None,None,117,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
319,1293168073185214464,2020-08-11 12:51:09,In Vancouver there is a machine gun which is listening to a Mahler symphony.,None,None,None,None,None,110,20,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
320,1293107673336909824,2020-08-11 08:51:08,Aretha Franklin is getting married.,None,None,None,None,None,298,29,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
321,1293047274046513155,2020-08-11 04:51:08,"A billionaire is writing a list. It has three items: An acrobat, a dinosaur fossil, and a vulva.",None,None,None,None,None,331,38,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
322,1292986874374438912,2020-08-11 00:51:08,A politician proposes marriage to the rule of law.,None,None,None,None,None,282,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
323,1292926474857484288,2020-08-10 20:51:07,A pine tree made of gold grows in an Afghan garden. A mermaid plots to steal it.,None,None,None,None,None,202,27,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
324,1292926474857484288,2020-08-10 20:51:07,A pine tree made of gold grows in an Afghan garden. A mermaid plots to steal it.,None,None,None,None,None,202,27,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
325,1292866075311263745,2020-08-10 16:51:07,You are locked away in the heart of a Bavarian field marshal.,None,None,None,None,None,119,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
326,1292805675714662401,2020-08-10 12:51:06,A thundercloud in the Forbidden City is made of time.,None,None,None,None,None,218,59,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
327,1292745276046733312,2020-08-10 08:51:06,There is a Prussian reality TV show in which the aim is to be as mediocre as possible.,None,None,None,None,None,482,71,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
328,1292684876781465602,2020-08-10 04:51:06,A Polish princess is building a church that is filled with management consulting.,None,None,None,None,None,211,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
329,1292624477503672323,2020-08-10 00:51:05,An Anatolian maharajah declares war on Star Wars.,None,None,None,None,None,190,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
330,1292564077932244993,2020-08-09 20:51:05,An accountant writes a poem that is made out of Christmas trees.,None,None,None,None,None,115,15,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
331,1292503678381785088,2020-08-09 16:51:05,One thousand philosophers do battle against a gorilla.,None,None,None,None,None,780,204,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
332,1292443278885806080,2020-08-09 12:51:04,A bottle of shiraz causes everyone who drinks it to think they are a shark.,None,None,None,None,None,324,69,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
333,1292382879318605824,2020-08-09 08:51:04,A senator owns an animated GIF which depicts every act of violence by a schoolmistress.,None,None,None,None,None,100,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
334,1292322479810068482,2020-08-09 04:51:04,Solve this riddle: Why did the beautiful mosquito walk into the castle?,None,None,None,None,None,257,34,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
335,1292262079961825280,2020-08-09 00:51:03,A travel agent is climbing up the side of a ballgown. She takes 19 years to reach the top.,None,None,None,None,None,165,28,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
336,1292201680314839040,2020-08-08 20:51:03,An ambitious sculptor buys a pair of spectacles which let him see every pirate ship on earth.,None,None,None,None,None,174,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
337,1292141280634400768,2020-08-08 16:51:02,A child in Reno is torturing democracy.,None,None,None,None,None,315,36,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
338,1292080881004290048,2020-08-08 12:51:02,A duke is trying to murder moral relativism.,None,None,None,None,None,227,41,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
339,1292020481571184642,2020-08-08 08:51:02,A supermarket made of Mondays appears in Prague.,None,None,None,None,None,259,54,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
340,1291960081987166208,2020-08-08 04:51:01,A dinghy sinks into a pool filled with motor oil.,None,None,None,None,None,55,3,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
341,1291899682470293505,2020-08-08 00:51:01,"You are transported to Prague, which lies in ruins. Nearby, a little girl is ringing a bell.",None,None,None,None,None,711,113,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
342,1291839282844323841,2020-08-07 20:51:00,A solicitor slowly turns into an ostrich. She writes a sonnet about it.,None,None,None,None,None,140,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
343,1291778883239342081,2020-08-07 16:51:00,A president switches bodies with a bat.,None,None,None,None,None,288,43,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
344,1291778883239342081,2020-08-07 16:51:00,A president switches bodies with a bat.,None,None,None,None,None,288,43,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
345,1291718483885998080,2020-08-07 12:51:00,A Panamanian novel describes a way of having sexual intercourse that enables you to control the laws of physics.,None,None,None,None,None,448,97,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
346,1291658084322906112,2020-08-07 08:50:59,An ancient clown walks into a forest and discovers an orchid made of the Koch brothers.,None,None,None,None,None,221,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
347,1291597684621496322,2020-08-07 04:50:59,"A fortune teller turns over a tarot card with a map on it. 'Beware of temples,' he says to you.",None,None,None,None,None,409,82,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
348,1291537285293383681,2020-08-07 00:50:59,A cigarette is flying in a hot-air balloon to Jerusalem.,None,None,None,None,None,218,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
349,1291476885705113600,2020-08-06 20:50:58,An archaeologist is looking for chewing gum inside a crystal city.,None,None,None,None,None,214,37,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
350,1291416486309818368,2020-08-06 16:50:58,A labyrinth covers the whole of Sicily. Moonlight is in the centre.,None,None,None,None,None,311,59,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
351,1291356086667100160,2020-08-06 12:50:57,An alchemist falls in love with a manuscript.,None,None,None,None,None,459,68,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
352,1291295687401906177,2020-08-06 08:50:57,"Every day, a software developer starts to look more and more like Cleopatra.",None,None,None,None,None,323,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
353,1291235287905992704,2020-08-06 04:50:57,A Punjabi secretary whispers to the American Dream.,None,None,None,None,None,122,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
354,1291174888066121729,2020-08-06 00:50:56,A vice president decides to write a poem about every Barbie doll in Hollywood.,None,None,None,None,None,205,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
355,1291114488402309120,2020-08-05 20:50:56,A eunuch kisses lying inside a golden cathedral.,None,None,None,None,None,98,16,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
356,1291054088893808640,2020-08-05 16:50:56,There is a volcano in Marrakech. It spews out diamonds.,None,None,None,None,None,218,33,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
357,1290993689683091458,2020-08-05 12:50:55,A realtor in Illinois spends her lunch break eating gardens.,None,None,None,None,None,135,15,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
358,1290933290224873472,2020-08-05 08:50:55,A tunafish is eating an army.,None,None,None,None,None,184,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
359,1290872890968088577,2020-08-05 04:50:55,A sorceress is walking from the Bay Area to a magical ziggurat.,None,None,None,None,None,250,36,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
360,1290812491514052608,2020-08-05 00:50:54,A neurosurgeon buys a spell from a witch. It causes her to believe she is a poet in 15th century Iceland.,None,None,None,None,None,416,75,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
361,1290752092051664896,2020-08-04 20:50:54,An innkeeper disguised as a turtle walks the streets of Moscow. It has come to talk to everyone.,None,None,None,None,None,251,42,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
362,1290691692463443968,2020-08-04 16:50:54,A child is reading a stained glass cheeseburger in Beijing.,None,None,None,None,None,158,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
363,1290631292938121216,2020-08-04 12:50:53,In Constantinople there is a lime tree which is in love with a piglet.,None,None,None,None,None,267,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
364,1290631292938121216,2020-08-04 12:50:53,In Constantinople there is a lime tree which is in love with a piglet.,None,None,None,None,None,267,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
365,1290570893412855809,2020-08-04 08:50:53,A Portuguese doctoral student spends her life writing a notebook about dictionaries.,None,None,None,None,None,239,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
366,1290510493744939008,2020-08-04 04:50:52,"In Mumbai, 96 dingoes are being tucked into bed.",None,None,None,None,None,334,47,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
367,1290450094366642176,2020-08-04 00:50:52,A witch steals nothingness and hides it inside a porcelain prison.,None,None,None,None,None,694,205,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
368,1290389694866313216,2020-08-03 20:50:52,An arrogant angel decrees that everyone must start thinking of the color grey.,None,None,None,None,None,387,76,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
369,1290329295605227525,2020-08-03 16:50:51,A lawyer is crying. Her tears are panthers.,None,None,None,None,None,514,87,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
370,1290268896046374914,2020-08-03 12:50:51,A girl opens a shop which sells information.,None,None,None,None,None,701,111,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
371,1290208496621744128,2020-08-03 08:50:51,A 99-year-old archangel is weeping inside a pine forest.,None,None,None,None,None,732,145,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
372,1290148096995778560,2020-08-03 04:50:50,A countess rebuilds the Tower of London out of years.,None,None,None,None,None,159,16,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
373,1290087697394987009,2020-08-03 00:50:50,One night Toronto sinks into a lake.,None,None,None,None,None,475,106,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
374,1290027298066898944,2020-08-02 20:50:50,A stranger tells you that you are a mango.,None,None,None,None,None,1023,234,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
375,1289966898499575808,2020-08-02 16:50:49,A nihilistic viceroy falls into a sea filled with scorpions. A record producer jumps in to save him.,None,None,None,None,None,155,27,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
376,1289906498861035520,2020-08-02 12:50:49,An archduke is assassinated. The murderer is revealed to be a capitalist.,None,None,None,None,None,1034,166,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
377,1289846099239346179,2020-08-02 08:50:48,"At dusk an inscription appears in the sky above Bangkok. It reads: ""Don't do it.""",None,None,None,None,None,506,99,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
378,1289785699684687872,2020-08-02 04:50:48,"A silent fashion stylist hears of a pyramid located inside a planet, and devotes her life to finding it.",None,None,None,None,None,152,22,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
